,real,predict
999,0.157293434,0.139165699
1000,0.156174422,0.138554186
1001,0.159585604,0.137496084
1002,0.161715338,0.138219804
1003,0.162888496,0.140053302
1004,0.165018229,0.141797572
1005,0.166046999,0.143032074
1006,0.163556294,0.144046664
1007,0.163411905,0.144184202
1008,0.1609212,0.143761516
1009,0.160758763,0.142612725
1010,0.160072916,0.141937137
1011,0.159964625,0.141206652
1012,0.1615529,0.140981019
1013,0.159152438,0.141171008
1014,0.160632422,0.140984446
1015,0.15989243,0.14108029
1016,0.161715338,0.140756994
1017,0.16283435,0.141310334
1018,0.164097751,0.141850978
1019,0.163772877,0.14280659
1020,0.164548966,0.143282562
1021,0.16449482,0.143655658
1022,0.163827022,0.143763274
1023,0.164964083,0.143763483
1024,0.164458723,0.143851161
1025,0.166714796,0.143868625
1026,0.167346497,0.144514829
1027,0.165198715,0.145108908
1028,0.168627946,0.145256549
1029,0.167869906,0.145663559
1030,0.167851857,0.14586693
1031,0.167454788,0.146426141
1032,0.172508393,0.146162152
1033,0.17101036,0.147246927
1034,0.171118651,0.148070931
1035,0.171714255,0.148840189
1036,0.172634733,0.148676336
1037,0.162058261,0.149068981
1038,0.162365087,0.146930784
1039,0.162726059,0.144580424
1040,0.163556294,0.142449915
1041,0.164765549,0.142795414
1042,0.164025557,0.143355727
1043,0.163935314,0.143660933
1044,0.163574342,0.14372021
1045,0.163845071,0.143454403
1046,0.164603112,0.143408984
1047,0.165216764,0.143572569
1048,0.168808432,0.143959582
1049,0.170053785,0.145110905
1050,0.172562538,0.146427631
1051,0.181261957,0.148121804
1052,0.181009277,0.151106775
1053,0.17918637,0.153840244
1054,0.17624445,0.155313641
1055,0.175468361,0.154066831
1056,0.176045916,0.152708769
1057,0.170107931,0.151985407
1058,0.172905462,0.150532335
1059,0.177742483,0.149825215
1060,0.179890265,0.15036279
1061,0.18007075,0.152741939
1062,0.177995163,0.15443638
1063,0.175342021,0.154466599
1064,0.175973721,0.153327793
1065,0.17739956,0.152330518
1066,0.176172256,0.152237445
1067,0.176569325,0.152448863
1068,0.175955673,0.152552456
1069,0.176027867,0.152228922
1070,0.175143486,0.152178854
1071,0.175594701,0.151845902
1072,0.17727322,0.151745051
1073,0.179637584,0.152065337
1074,0.175161535,0.153168827
1075,0.172219615,0.153072149
1076,0.170847923,0.151749909
1077,0.171533769,0.149671376
1078,0.169837202,0.148833811
1079,0.169133307,0.148299754
1080,0.167490885,0.147859335
1081,0.169927445,0.146921933
1082,0.167292351,0.146930486
1083,0.164585063,0.146557301
1084,0.160722665,0.145802021
1085,0.161625095,0.143661261
1086,0.159748042,0.142339915
1087,0.161498755,0.141300052
1088,0.161408512,0.141438335
1089,0.16220265,0.14144069
1090,0.163231419,0.141976267
1091,0.163628488,0.142386675
1092,0.164982132,0.142900586
1093,0.165325055,0.143532902
1094,0.165722124,0.144030899
1095,0.16552359,0.144501567
1096,0.163700682,0.144627929
1097,0.163105079,0.14424172
1098,0.167057719,0.143612474
1099,0.166299679,0.143986672
1100,0.167581128,0.144654959
1101,0.166678699,0.145628572
1102,0.16768942,0.145569563
1103,0.169692813,0.14586249
1104,0.172165469,0.146385252
1105,0.16960257,0.147689998
1106,0.170378659,0.148146987
1107,0.168898675,0.148234844
1108,0.170234271,0.147513002
1109,0.167075768,0.147629082
1110,0.168176732,0.146892399
1111,0.166985525,0.146657437
1112,0.166209436,0.14595896
1113,0.167111865,0.145722687
1114,0.167671371,0.145480782
1115,0.169259647,0.145665526
1116,0.169205501,0.146374255
1117,0.169746959,0.14688018
1118,0.169638667,0.147343934
1119,0.169873299,0.147441864
1120,0.169458181,0.147589654
1121,0.166985525,0.147526562
1122,0.168357218,0.146892101
1123,0.169566473,0.146506906
1124,0.168230878,0.146589279
1125,0.168988918,0.146878392
1126,0.169259647,0.146989614
1127,0.169783056,0.146948457
1128,0.168176732,0.147306353
1129,0.167635274,0.147118419
1130,0.168122586,0.146705389
1131,0.167617226,0.146332204
1132,0.165740173,0.146216124
1133,0.164350431,0.145757765
1134,0.164476771,0.144858479
1135,0.164007508,0.144136995
1136,0.16436848,0.14375785
1137,0.165198715,0.143753558
1138,0.164548966,0.143932879
1139,0.168375266,0.144064754
1140,0.168285023,0.144974738
1141,0.159188536,0.145759165
1142,0.160036819,0.144450814
1143,0.158647078,0.142396778
1144,0.158809515,0.14015004
1145,0.158304155,0.139948428
1146,0.159152438,0.139306158
1147,0.160000722,0.139487892
1148,0.161733386,0.139986426
1149,0.16245533,0.141024202
1150,0.163700682,0.141791672
1151,0.163754828,0.142626375
1152,0.164404577,0.14309901
1153,0.164097751,0.14353177
1154,0.16424214,0.143631995
1155,0.163411905,0.143730819
1156,0.165938707,0.1435076
1157,0.166137241,0.143920153
1158,0.167707469,0.144407928
1159,0.165198715,0.145373285
1160,0.161390463,0.145219833
1161,0.166750893,0.144056827
1162,0.173446919,0.143818945
1163,0.167238205,0.145872742
1164,0.169331841,0.147259861
1165,0.173663502,0.147678018
1166,0.175811284,0.147853822
1167,0.175937624,0.149919897
1168,0.174349348,0.151466072
1169,0.172345955,0.151599258
1170,0.172490344,0.150742471
1171,0.172688878,0.149913818
1172,0.175414215,0.149550796
1173,0.17586543,0.150283724
1174,0.178301989,0.15112868
1175,0.177237122,0.152443945
1176,0.176442985,0.152913004
1177,0.177020539,0.152999103
1178,0.177941017,0.152694106
1179,0.177128831,0.152885228
1180,0.177507851,0.153055727
1181,0.174908855,0.15314737
1182,0.178915641,0.152432352
1183,0.179096127,0.152820319
1184,0.176442985,0.153304338
1185,0.178193697,0.153616041
1186,0.176948345,0.153399169
1187,0.173807891,0.152946115
1188,0.175035195,0.152263761
1189,0.17445764,0.15147683
1190,0.174114717,0.150945425
1191,0.174638126,0.150991678
1192,0.174764466,0.150900394
1193,0.174674223,0.15098691
1194,0.174277154,0.151114851
1195,0.174223008,0.151024938
1196,0.175630798,0.150890768
1197,0.174168863,0.15112558
1198,0.173609356,0.151120931
1199,0.174114717,0.150930613
1200,0.171226943,0.150581926
1201,0.172400101,0.149894804
1202,0.172057178,0.149556965
1203,0.174944952,0.149128586
1204,0.173031802,0.149991453
1205,0.173735696,0.150189251
1206,0.175973721,0.150518358
1207,0.17662347,0.150804609
1208,0.1775259,0.151688635
1209,0.175540555,0.152577013
1210,0.173519113,0.152475387
1211,0.173266433,0.151684046
1212,0.177038588,0.150663078
1213,0.176479082,0.151049942
1214,0.175360069,0.151820123
1215,0.176840053,0.152257502
1216,0.177327365,0.152202159
1217,0.178825398,0.152445912
1218,0.178518572,0.153268218
1219,0.178139552,0.153689653
1220,0.178247843,0.15385887
1221,0.177327365,0.153717846
1222,0.176605422,0.153436273
1223,0.175432264,0.15304929
1224,0.175450312,0.152372479
1225,0.175305924,0.15191406
1226,0.181280006,0.151619822
1227,0.182579504,0.153028876
1228,0.181027326,0.154852122
1229,0.17586543,0.156177074
1230,0.173338628,0.154807955
1231,0.173843988,0.152513087
1232,0.173266433,0.150828451
1233,0.168122586,0.150252789
1234,0.162076309,0.14899376
1235,0.160109013,0.146152407
1236,0.158809515,0.14308399
1237,0.159314876,0.141007632
1238,0.155506624,0.140240997
1239,0.154171028,0.138484269
1240,0.156986608,0.136587828
1241,0.157365628,0.135748297
1242,0.156950511,0.136558592
1243,0.155632964,0.137576193
1244,0.1513374,0.137034744
1245,0.15631881,0.134702206
1246,0.157889037,0.134391129
1247,0.15963975,0.13546434
1248,0.160849006,0.138591737
1249,0.161282172,0.140369087
1250,0.160145111,0.141230941
1251,0.162184601,0.141334772
1252,0.161715338,0.141618311
1253,0.163592391,0.141762644
1254,0.162816301,0.142517924
1255,0.161462657,0.142696619
1256,0.156625636,0.142599702
1257,0.157004657,0.140994966
1258,0.160957297,0.138928711
1259,0.160776811,0.138851881
1260,0.165884561,0.14056325
1261,0.166895282,0.142552137
1262,0.166967476,0.143998325
1263,0.1673104,0.145376414
1264,0.165613832,0.145695359
1265,0.166877234,0.145399749
1266,0.165830415,0.145349413
1267,0.165956756,0.145047575
1268,0.165379201,0.145093769
1269,0.168140635,0.144762248
1270,0.167924052,0.145290583
1271,0.166768942,0.145798177
1272,0.166805039,0.146078765
1273,0.166137241,0.145752996
1274,0.165379201,0.145353377
1275,0.165974804,0.145019263
1276,0.168591849,0.144825161
1277,0.168627946,0.145417303
1278,0.167779663,0.146205574
1279,0.167906003,0.146589935
1280,0.169259647,0.146416366
1281,0.168230878,0.146579325
1282,0.162022164,0.146702647
1283,0.158809515,0.145289898
1284,0.169079161,0.14279452
1285,0.168754287,0.14303723
1286,0.168158683,0.144790024
1287,0.167906003,0.146817654
1288,0.167202108,0.146538436
1289,0.167707469,0.146179765
1290,0.166173339,0.146067828
1291,0.168050392,0.14568007
1292,0.169043064,0.145849168
1293,0.168862578,0.146211743
1294,0.170992311,0.146828979
1295,0.170811825,0.147504091
1296,0.17126304,0.14795509
1297,0.170865971,0.148488164
1298,0.171425477,0.148467541
1299,0.170162076,0.14860034
1300,0.173735696,0.148353517
1301,0.172851316,0.149007589
1302,0.174656174,0.149417639
1303,0.174186911,0.150422186
1304,0.174493737,0.150570005
1305,0.174295203,0.150928766
1306,0.177598094,0.150853842
1307,0.179384904,0.151665449
1308,0.178662961,0.152896941
1309,0.179348807,0.153930515
1310,0.179655633,0.154317588
1311,0.180576111,0.154404998
1312,0.181532686,0.154865295
1313,0.181045374,0.155407846
1314,0.180558062,0.155747652
1315,0.180792694,0.155720741
1316,0.181442443,0.155540049
1317,0.17943905,0.155648589
1318,0.175901527,0.155380428
1319,0.176280547,0.154147208
1320,0.174150814,0.152874351
1321,0.174186911,0.15165928
1322,0.175089341,0.151210278
1323,0.175432264,0.150958151
1324,0.175107389,0.151278228
1325,0.176009818,0.15149036
1326,0.176569325,0.151701689
1327,0.175486409,0.151993603
1328,0.179005884,0.152079076
1329,0.176136159,0.15277797
1330,0.172147421,0.152741671
1331,0.174168863,0.151839077
1332,0.17471032,0.15066433
1333,0.174981049,0.15041405
1334,0.177002491,0.151069432
1335,0.17458398,0.151745856
1336,0.174818612,0.151740611
1337,0.174475689,0.151634842
1338,0.174529834,0.151068836
1339,0.174511786,0.15104723
1340,0.1775259,0.150979728
1341,0.177309317,0.151711434
1342,0.177561997,0.152425617
1343,0.176515179,0.153112769
1344,0.177002491,0.152875185
1345,0.177977114,0.152781755
1346,0.178139552,0.152905732
1347,0.17777858,0.153305799
1348,0.179041981,0.153481007
1349,0.178554669,0.153731674
1350,0.178085406,0.153856814
1351,0.17662347,0.153904229
1352,0.177327365,0.153317928
1353,0.176298596,0.153006583
1354,0.17841028,0.15260759
1355,0.189672599,0.153013706
1356,0.187091651,0.156071246
1357,0.189564307,0.158870399
1358,0.191116486,0.16143468
1359,0.191784283,0.161877543
1360,0.193029636,0.163044125
1361,0.195033029,0.163906604
1362,0.192776956,0.164910585
1363,0.194004259,0.16517362
1364,0.19501498,0.165354222
1365,0.195249612,0.165406138
1366,0.194942786,0.166033387
1367,0.195087175,0.166260302
1368,0.197722268,0.166270196
1369,0.19579107,0.166912109
1370,0.196152041,0.167168289
1371,0.19463596,0.167367846
1372,0.192650615,0.166612893
1373,0.190430639,0.165779024
1374,0.189636501,0.164315075
1375,0.190232105,0.163046628
1376,0.190520882,0.162460297
1377,0.191351117,0.162505239
1378,0.188932607,0.162932783
1379,0.189871133,0.162612349
1380,0.189311627,0.16239801
1381,0.188210663,0.16193819
1382,0.186279464,0.161732554
1383,0.184853626,0.160823464
1384,0.185196549,0.159698129
1385,0.184835577,0.15895763
1386,0.185142403,0.158627242
1387,0.184763383,0.158687949
1388,0.18671263,0.158590883
1389,0.187290185,0.159046531
1390,0.188445295,0.159616739
1391,0.189185287,0.160513163
1392,0.189726744,0.16114074
1393,0.190466736,0.161744982
1394,0.189816987,0.162250042
1395,0.189347724,0.16241169
1396,0.189961376,0.162294
1397,0.190502834,0.162170261
1398,0.188788218,0.162360132
1399,0.191477457,0.162217289
1400,0.190990145,0.162564695
1401,0.190268202,0.16275689
1402,0.19003357,0.163079083
1403,0.179854167,0.162711263
1404,0.181153666,0.159923851
1405,0.181298054,0.157512367
1406,0.182056095,0.155545712
1407,0.179980508,0.156066984
1408,0.178933689,0.155788124
1409,0.178500523,0.155166686
1410,0.179041981,0.154316574
1411,0.178807349,0.154098243
1412,0.177977114,0.154082388
1413,0.178500523,0.153943062
1414,0.180882937,0.153802961
1415,0.179240515,0.154328793
1416,0.179547341,0.154663384
1417,0.180864888,0.154856861
1418,0.1813522,0.154882997
1419,0.180594159,0.155413836
1420,0.181532686,0.155656397
1421,0.180738548,0.155801028
1422,0.178464426,0.155676603
1423,0.178338086,0.155128777
1424,0.179890265,0.154328376
1425,0.179493196,0.154156089
1426,0.177959066,0.154431313
1427,0.179023932,0.154308677
1428,0.179348807,0.154081494
1429,0.18147854,0.154086262
1430,0.181045374,0.154932082
1431,0.179745876,0.15545252
1432,0.179041981,0.155509442
1433,0.179601487,0.154901445
1434,0.179457099,0.154559374
1435,0.17918637,0.154508322
1436,0.180305382,0.154532552
1437,0.181009277,0.154702455
1438,0.182471213,0.155102313
1439,0.182254629,0.155899197
1440,0.182579504,0.156388193
1441,0.18160488,0.156747878
1442,0.182200484,0.156542927
1443,0.180900985,0.156509995
1444,0.179908313,0.15612188
1445,0.178193697,0.15567708
1446,0.173248385,0.154703438
1447,0.172490344,0.152835071
1448,0.172905462,0.151003033
1449,0.172580587,0.149803728
1450,0.174150814,0.149662077
1451,0.176948345,0.150047183
1452,0.174223008,0.15104264
1453,0.165812367,0.151453227
1454,0.165325055,0.149376303
1455,0.164855792,0.146549553
1456,0.16743674,0.144480765
1457,0.169566473,0.144859344
1458,0.169385987,0.145893276
1459,0.168230878,0.146947563
1460,0.169746959,0.147099555
1461,0.169079161,0.147128373
1462,0.166877234,0.147095323
1463,0.167400643,0.146744281
1464,0.167761614,0.146172434
1465,0.169025015,0.145904452
1466,0.169295744,0.146404982
1467,0.166823088,0.146862745
1468,0.166083096,0.14662683
1469,0.171082554,0.145897835
1470,0.169079161,0.14634341
1471,0.167184059,0.146955818
1472,0.163249468,0.147110432
1473,0.164801646,0.145277709
1474,0.165397249,0.144254953
1475,0.166768942,0.143920988
1476,0.166137241,0.144723684
1477,0.168537703,0.145045102
1478,0.167111865,0.145748824
1479,0.168465509,0.145872623
1480,0.166750893,0.146361619
1481,0.165830415,0.145983636
1482,0.165595784,0.145639122
1483,0.166209436,0.1449821
1484,0.167093817,0.144866437
1485,0.166841136,0.145173073
1486,0.166119193,0.145467013
1487,0.165415298,0.145429075
1488,0.165054326,0.145031065
1489,0.164043605,0.144615889
1490,0.164946035,0.14413923
1491,0.16487384,0.144021481
1492,0.165018229,0.144007415
1493,0.166389922,0.144218981
1494,0.16602895,0.144557625
1495,0.167184059,0.144843638
1496,0.167111865,0.145322859
1497,0.167400643,0.145513207
1498,0.166805039,0.145815402
1499,0.16487384,0.145731956
1500,0.163664585,0.145196527
1501,0.164476771,0.144308597
1502,0.164729452,0.14378047
1503,0.163827022,0.143776447
1504,0.165307006,0.143805504
1505,0.165613832,0.143981487
1506,0.165036278,0.144220948
1507,0.164909938,0.144483954
1508,0.165758221,0.14437899
1509,0.166119193,0.144419491
1510,0.166317727,0.14468506
1511,0.166245533,0.145005226
1512,0.166083096,0.14511624
1513,0.166046999,0.145103812
1514,0.165252861,0.145039499
1515,0.166353824,0.14481017
1516,0.16564993,0.144862592
1517,0.16640797,0.144797564
1518,0.166841136,0.145040184
1519,0.168411363,0.145175099
1520,0.168032343,0.145814955
1521,0.16768942,0.146211028
1522,0.166768942,0.146380872
1523,0.162491427,0.14599672
1524,0.161246074,0.14469555
1525,0.160325597,0.143155724
1526,0.159621702,0.141719192
1527,0.160903151,0.141068131
1528,0.161733386,0.140993476
1529,0.160885103,0.141343385
1530,0.160235354,0.141625255
1531,0.160939248,0.141448408
1532,0.160885103,0.141270131
1533,0.162545573,0.141289473
1534,0.162906544,0.141807497
1535,0.162978739,0.142282993
1536,0.162689961,0.142745376
1537,0.163339711,0.142774284
1538,0.163195322,0.142868996
1539,0.163502148,0.142932355
1540,0.164422626,0.14310804
1541,0.162617767,0.143364698
1542,0.162004115,0.143239588
1543,0.163050933,0.142854959
1544,0.161534852,0.142557085
1545,0.161372415,0.14233169
1546,0.160181208,0.142149836
1547,0.160740714,0.141511828
1548,0.160560228,0.141315937
1549,0.161697289,0.141155452
1550,0.161444609,0.141491562
1551,0.161354366,0.14167127
1552,0.161588998,0.141833067
1553,0.161480706,0.141810685
1554,0.161029491,0.141823471
1555,0.161679241,0.141744047
1556,0.161570949,0.141760051
1557,0.161462657,0.141796499
1558,0.161751435,0.141884714
1559,0.161805581,0.141901344
1560,0.160379742,0.141960829
1561,0.159693896,0.141709
1562,0.15951341,0.141217411
1563,0.158899758,0.140705407
1564,0.158737321,0.14021787
1565,0.160090965,0.139832109
1566,0.160109013,0.140068889
1567,0.160433888,0.140580237
1568,0.159675847,0.140954286
1569,0.15900805,0.140863657
1570,0.157365628,0.140597403
1571,0.15913439,0.139400125
1572,0.159296827,0.139164716
1573,0.159802187,0.139357597
1574,0.161625095,0.14027524
1575,0.161372415,0.14098224
1576,0.160271451,0.141474664
1577,0.158556835,0.141551763
1578,0.15989243,0.140838832
1579,0.160469985,0.140422612
1580,0.160578277,0.140572578
1581,0.160722665,0.141032249
1582,0.160957297,0.141214937
1583,0.160885103,0.141326845
1584,0.160686568,0.141398162
1585,0.161119734,0.141385436
1586,0.161444609,0.14142099
1587,0.162022164,0.141557932
1588,0.160903151,0.141862214
1589,0.160361694,0.141815782
1590,0.159206584,0.141543627
1591,0.159549507,0.140908748
1592,0.160903151,0.140592009
1593,0.161011443,0.140737116
1594,0.158971952,0.141162813
1595,0.160469985,0.141012609
1596,0.163393856,0.140883803
1597,0.165307006,0.141479105
1598,0.165848464,0.142953634
1599,0.16487384,0.144181311
1600,0.1641158,0.14450407
1601,0.164043605,0.14420563
1602,0.163736779,0.14379096
1603,0.163646536,0.143537998
1604,0.164693355,0.14342621
1605,0.164855792,0.143579841
1606,0.164783597,0.143854976
1607,0.164693355,0.144105375
1608,0.165036278,0.144101888
1609,0.164693355,0.144143581
1610,0.164530917,0.14412877
1611,0.163664585,0.144081146
1612,0.161769483,0.143766075
1613,0.160812908,0.143080354
1614,0.157582211,0.142210513
1615,0.157040754,0.140832365
1616,0.157383677,0.139100224
1617,0.156372956,0.137827575
1618,0.155506624,0.137379944
1619,0.163177273,0.136756182
1620,0.15888171,0.139005125
1621,0.152979822,0.140190333
1622,0.148973035,0.138922334
1623,0.149821319,0.133426487
1624,0.148936938,0.130071551
1625,0.150543262,0.12868458
1626,0.149514493,0.129224628
1627,0.149442299,0.129166901
1628,0.151427643,0.129295319
1629,0.15095838,0.129642665
1630,0.150561311,0.130224288
1631,0.152817384,0.130586177
1632,0.152889579,0.131104976
1633,0.152817384,0.131887466
1634,0.153160308,0.132686853
1635,0.153557376,0.132812768
1636,0.153485182,0.133074075
1637,0.154116883,0.133327842
1638,0.154586146,0.133679181
1639,0.156030033,0.134085417
1640,0.15747392,0.135050803
1641,0.156679782,0.136360049
1642,0.159441216,0.13716799
1643,0.163393856,0.138438135
1644,0.166696748,0.140739679
1645,0.168285023,0.143052161
1646,0.16819478,0.145091087
1647,0.168411363,0.146186054
1648,0.169765007,0.146563053
1649,0.169819153,0.146915376
1650,0.167779663,0.147313774
1651,0.168772335,0.147145212
1652,0.169494279,0.1468817
1653,0.169259647,0.146850407
1654,0.169873299,0.147193819
1655,0.169674764,0.147439092
1656,0.170703534,0.147493958
1657,0.170613291,0.147822648
1658,0.169295744,0.14801535
1659,0.168718189,0.147908747
1660,0.168303072,0.147422522
1661,0.167364545,0.146890193
1662,0.168664044,0.146439314
1663,0.169746959,0.146419644
1664,0.168429412,0.146791458
1665,0.169331841,0.147037655
1666,0.170288416,0.147159606
1667,0.172021081,0.147320092
1668,0.173717648,0.148168355
1669,0.173880085,0.149219185
1670,0.173410822,0.150073022
1671,0.173483016,0.150381207
1672,0.172237664,0.150315762
1673,0.172273761,0.149931848
1674,0.172093275,0.149641514
1675,0.172147421,0.149330258
1676,0.172508393,0.149305671
1677,0.171984984,0.149365038
1678,0.171678158,0.14934364
1679,0.172706927,0.149218798
1680,0.172526441,0.14926976
1681,0.172887413,0.149418116
1682,0.173140093,0.149687737
1683,0.173428871,0.149799049
1684,0.173501065,0.150012493
1685,0.174674223,0.15015924
1686,0.174674223,0.150522739
1687,0.174475689,0.150836796
1688,0.173663502,0.151052326
1689,0.17164206,0.150807083
1690,0.171894741,0.150073111
1691,0.171804498,0.149441004
1692,0.170035736,0.149033457
1693,0.171587915,0.148646921
1694,0.172201567,0.148550153
1695,0.171461575,0.14869374
1696,0.17229181,0.149017245
1697,0.173140093,0.149164528
1698,0.172743024,0.149411231
1699,0.173410822,0.1497159
1700,0.173483016,0.149964035
1701,0.173464968,0.150061697
1702,0.174259106,0.150224954
1703,0.174367397,0.150426358
1704,0.173843988,0.150649816
1705,0.174421543,0.150729835
1706,0.175269826,0.150759399
1707,0.173519113,0.150992304
1708,0.17279717,0.150917709
1709,0.172995704,0.150490165
1710,0.17267083,0.14996326
1711,0.172436198,0.149774879
1712,0.173248385,0.149681091
1713,0.172761073,0.149742961
1714,0.171804498,0.149779797
1715,0.169674764,0.149609715
1716,0.171660109,0.148753583
1717,0.170288416,0.148476481
1718,0.170649388,0.148178518
1719,0.170252319,0.148359209
1720,0.183806808,0.148052126
1721,0.181785366,0.151263595
1722,0.181388297,0.154160082
1723,0.18173122,0.156639546
1724,0.182597553,0.156155825
1725,0.183030719,0.156366736
1726,0.18404144,0.156778097
1727,0.185864347,0.157340169
1728,0.185557521,0.158156186
1729,0.185738007,0.158793777
1730,0.186135076,0.159181386
1731,0.185304841,0.159256458
1732,0.184582897,0.159196556
1733,0.183716565,0.158890486
1734,0.182399018,0.15829289
1735,0.181009277,0.157572538
1736,0.182904379,0.15668565
1737,0.183897051,0.156486243
1738,0.184239974,0.156905413
1739,0.181135617,0.157686949
1740,0.180774645,0.157239288
1741,0.176803956,0.156418741
1742,0.176208353,0.154642135
1743,0.175125438,0.153391242
1744,0.175125438,0.152078718
1745,0.175287875,0.151668072
1746,0.175630798,0.151463687
1747,0.175504458,0.151587546
1748,0.175901527,0.151681125
1749,0.175883478,0.151821673
1750,0.174872757,0.151890278
1751,0.174872757,0.1517317
1752,0.174764466,0.151469827
1753,0.174782515,0.151216775
1754,0.173789842,0.1511935
1755,0.174800563,0.15093562
1756,0.175793235,0.1509296
1757,0.175919575,0.151202261
1758,0.179204418,0.151712775
1759,0.179330758,0.152761579
1760,0.179781973,0.153664887
1761,0.179601487,0.154554605
1762,0.180503917,0.154655993
1763,0.180955131,0.154932559
1764,0.17956539,0.15523544
1765,0.180377576,0.155218899
1766,0.17956539,0.155160367
1767,0.17803126,0.154854834
1768,0.177977114,0.15445587
1769,0.177922969,0.15386197
1770,0.177074685,0.15348652
1771,0.177237122,0.153254658
1772,0.177002491,0.153063774
1773,0.177219074,0.152856708
1774,0.177688337,0.152885616
1775,0.176840053,0.153001666
1776,0.175937624,0.152965873
1777,0.174854709,0.152636141
1778,0.175035195,0.151952535
1779,0.175179583,0.151516467
1780,0.174854709,0.151353776
1781,0.17637079,0.151353031
1782,0.175378118,0.151667178
1783,0.175594701,0.151742041
1784,0.176551276,0.151882201
1785,0.175811284,0.151944339
1786,0.176009818,0.152059287
1787,0.171930838,0.152133584
1788,0.172382052,0.151036769
1789,0.173988377,0.150153577
1790,0.172833267,0.149740726
1791,0.173013753,0.14997223
1792,0.172833267,0.150081575
1793,0.173392773,0.149826229
1794,0.173573259,0.149954408
1795,0.173519113,0.150098801
1796,0.173501065,0.150256634
1797,0.173645454,0.150279015
1798,0.174060571,0.150296807
1799,0.174241057,0.150428683
1800,0.173140093,0.150609493
1801,0.172977656,0.150484741
1802,0.173356676,0.150207102
1803,0.173103996,0.150010526
1804,0.171714255,0.1500099
1805,0.169638667,0.149699003
1806,0.170685485,0.148798436
1807,0.170324514,0.148216575
1808,0.171046457,0.147934526
1809,0.170902068,0.148246437
1810,0.172400101,0.148313582
1811,0.169765007,0.148792535
1812,0.168375266,0.148512393
1813,0.168104537,0.147853702
1814,0.168862578,0.146861285
1815,0.169458181,0.146666348
1816,0.168862578,0.14693591
1817,0.169494279,0.147111267
1818,0.168176732,0.147242546
1819,0.167924052,0.146958828
1820,0.168772335,0.14670977
1821,0.168375266,0.146556497
1822,0.167382594,0.146619052
1823,0.167725517,0.146473467
1824,0.166877234,0.14621979
1825,0.167400643,0.145888746
1826,0.166606505,0.145875812
1827,0.165379201,0.145634234
1828,0.165252861,0.145265251
1829,0.165613832,0.144759297
1830,0.165072375,0.144545078
1831,0.166624553,0.144480616
1832,0.164440674,0.144786686
1833,0.165686027,0.144543737
1834,0.164783597,0.144632399
1835,0.164169945,0.144254804
1836,0.163050933,0.144160628
1837,0.163538245,0.143554896
1838,0.162762156,0.143260419
1839,0.16104754,0.142958939
1840,0.160740714,0.1424793
1841,0.161462657,0.141824216
1842,0.160307548,0.141547382
1843,0.161228026,0.141392559
1844,0.160993394,0.141477406
1845,0.160776811,0.141399801
1846,0.160090965,0.141490459
1847,0.160127062,0.141230732
1848,0.159910479,0.141026348
1849,0.160325597,0.140839189
1850,0.159910479,0.140889138
1851,0.161065589,0.140848637
1852,0.158935855,0.141100526
1853,0.15913439,0.140805364
1854,0.157257337,0.140576541
1855,0.155723207,0.139138132
1856,0.154243223,0.137839288
1857,0.157149045,0.135959744
1858,0.154694437,0.13591814
1859,0.157564163,0.135625452
1860,0.159278778,0.13677758
1861,0.159296827,0.137724221
1862,0.15797928,0.139490515
1863,0.158827564,0.139613777
1864,0.158051475,0.1394054
1865,0.156788073,0.138969749
1866,0.15619247,0.138467759
1867,0.156733928,0.137433559
1868,0.156048081,0.136939406
1869,0.156409053,0.136680573
1870,0.155921741,0.13673538
1871,0.156011984,0.136446863
1872,0.156409053,0.136413306
1873,0.156535393,0.136426508
1874,0.156228567,0.136669993
1875,0.156048081,0.13674739
1876,0.156391005,0.136598259
1877,0.154965166,0.13654536
1878,0.153755911,0.13607195
1879,0.156011984,0.135153413
1880,0.156246616,0.135012388
1881,0.157708551,0.135582119
1882,0.157582211,0.137055755
1883,0.155957839,0.137692094
1884,0.154243223,0.137544006
1885,0.153810057,0.136172742
1886,0.154477854,0.134726256
1887,0.153611522,0.134191543
1888,0.153232502,0.133976996
1889,0.153160308,0.13372317
1890,0.152889579,0.133235246
1891,0.152474461,0.132969648
1892,0.153431036,0.132679254
1893,0.153376891,0.132777631
1894,0.154080785,0.132992655
1895,0.153539328,0.133577049
1896,0.152817384,0.133635461
1897,0.152654947,0.133395642
1898,0.153503231,0.132852793
1899,0.154062737,0.132851362
1900,0.152943725,0.13334462
1901,0.151193012,0.133447945
1902,0.149586687,0.132538319
1903,0.149875465,0.130847275
1904,0.151626178,0.12970978
1905,0.151391546,0.129911542
1906,0.150994477,0.130615085
1907,0.14763744,0.13098821
1908,0.14482186,0.129503816
1909,0.14482186,0.127027303
1910,0.14381114,0.12480399
1911,0.143847237,0.123494536
1912,0.144839909,0.123125672
1913,0.144876006,0.123153925
1914,0.144713569,0.123553693
1915,0.145002346,0.123842776
1916,0.145273075,0.12389648
1917,0.14482186,0.124048024
1918,0.145922824,0.124086618
1919,0.146175504,0.124400377
1920,0.145615998,0.124757737
1921,0.14482186,0.125025481
1922,0.145417464,0.124612451
1923,0.146283796,0.12433514
1924,0.146464282,0.124604076
1925,0.142998953,0.125200808
1926,0.144515034,0.12431857
1927,0.146626719,0.12360692
1928,0.14597697,0.123770237
1929,0.147204274,0.124850959
1930,0.147799877,0.125760794
1931,0.148269141,0.126226187
